Frame Number,Timecode,delta_hue,delta_lum,delta_hsv_avg,delta_sat
6461,00:03:35.582,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6462,00:03:35.615,0.0,0.000123456790123,4.11522633745e-05,0.0
6463,00:03:35.648,6.17283950617e-05,0.000617283950617,0.000236625514403,3.08641975309e-05
6464,00:03:35.682,6.17283950617e-05,0.000493827160494,0.000195473251029,3.08641975309e-05
6465,00:03:35.715,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6466,00:03:35.748,0.0,0.000432098765432,0.000144032921811,0.0
6467,00:03:35.782,6.17283950617e-05,0.000555555555556,0.000216049382716,3.08641975309e-05
6468,00:03:35.815,6.17283950617e-05,0.000493827160494,0.000195473251029,3.08641975309e-05
6469,00:03:35.848,0.0,0.000185185185185,6.17283950617e-05,0.0
6470,00:03:35.882,0.0,0.000246913580247,8.2304526749e-05,0.0
6471,00:03:35.915,6.17283950617e-05,0.000493827160494,0.000195473251029,3.08641975309e-05
6472,00:03:35.949,6.17283950617e-05,0.000493827160494,0.000195473251029,3.08641975309e-05
6473,00:03:35.982,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6474,00:03:36.015,0.0,0.000185185185185,6.17283950617e-05,0.0
6475,00:03:36.049,6.17283950617e-05,0.000586419753086,0.00022633744856,3.08641975309e-05
6476,00:03:36.082,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6477,00:03:36.115,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6478,00:03:36.149,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6479,00:03:36.182,6.17283950617e-05,0.000555555555556,0.000216049382716,3.08641975309e-05
6480,00:03:36.216,6.17283950617e-05,0.000432098765432,0.000174897119342,3.08641975309e-05
6481,00:03:36.249,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6482,00:03:36.282,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6483,00:03:36.316,6.17283950617e-05,0.00037037037037,0.000154320987654,3.08641975309e-05
6484,00:03:36.349,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6485,00:03:36.382,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6486,00:03:36.416,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6487,00:03:36.449,6.17283950617e-05,0.000462962962963,0.000185185185185,3.08641975309e-05
6488,00:03:36.482,6.17283950617e-05,0.000432098765432,0.000174897119342,3.08641975309e-05
6489,00:03:36.516,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6490,00:03:36.549,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6491,00:03:36.583,6.17283950617e-05,0.000462962962963,0.000185185185185,3.08641975309e-05
6492,00:03:36.616,0.000123456790123,0.000956790123457,0.000668724279835,0.000925925925926
6493,00:03:36.649,0.0,0.000524691358025,0.000257201646091,0.000246913580247
6494,00:03:36.683,0.0,0.000555555555556,0.000236625514403,0.000154320987654
6495,00:03:36.716,0.000154320987654,0.000925925925926,0.000462962962963,0.000308641975309
6496,00:03:36.749,6.17283950617e-05,0.000432098765432,0.000174897119342,3.08641975309e-05
6497,00:03:36.783,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6498,00:03:36.816,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6499,00:03:36.849,6.17283950617e-05,0.000493827160494,0.000195473251029,3.08641975309e-05
6500,00:03:36.883,0.179259259259,0.0033950617284,0.0625,0.00484567901235
6501,00:03:36.916,0.0362345679012,0.00123456790123,0.0129835390947,0.00148148148148
6502,00:03:36.950,0.0343518518519,0.00614197530864,0.0153395061728,0.00552469135802
6503,00:03:36.983,0.0351851851852,0.00558641975309,0.014866255144,0.00382716049383
6504,00:03:37.016,6.17283950617e-05,0.00172839506173,0.000606995884774,3.08641975309e-05
6505,00:03:37.050,0.0,0.00104938271605,0.000349794238683,0.0
6506,00:03:37.083,0.0,0.000679012345679,0.00022633744856,0.0
6507,00:03:37.116,0.12225308642,0.00317901234568,0.0432716049383,0.00438271604938
6508,00:03:37.150,6.17283950617e-05,0.000802469135802,0.000298353909465,3.08641975309e-05
6509,00:03:37.183,0.0,0.000154320987654,5.14403292181e-05,0.0
6510,00:03:37.217,0.0,0.000308641975309,0.000102880658436,0.0
6511,00:03:37.250,6.17283950617e-05,0.000648148148148,0.000246913580247,3.08641975309e-05
6512,00:03:37.283,6.17283950617e-05,0.000432098765432,0.000174897119342,3.08641975309e-05
6513,00:03:37.317,0.0,0.000277777777778,9.25925925926e-05,0.0
6514,00:03:37.350,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6515,00:03:37.383,6.17283950617e-05,0.000555555555556,0.000216049382716,3.08641975309e-05
6516,00:03:37.417,6.17283950617e-05,0.000524691358025,0.000205761316872,3.08641975309e-05
6517,00:03:37.450,0.0,0.000123456790123,4.11522633745e-05,0.0
6518,00:03:37.483,0.0,0.000185185185185,6.17283950617e-05,0.0
6519,00:03:37.517,6.17283950617e-05,0.000462962962963,0.000185185185185,3.08641975309e-05
6520,00:03:37.550,6.17283950617e-05,0.000432098765432,0.000174897119342,3.08641975309e-05
6521,00:03:37.584,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6522,00:03:37.617,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6523,00:03:37.650,6.17283950617e-05,0.000524691358025,0.000205761316872,3.08641975309e-05
6524,00:03:37.684,6.17283950617e-05,0.000493827160494,0.000195473251029,3.08641975309e-05
6525,00:03:37.717,0.0,0.000154320987654,5.14403292181e-05,0.0
6526,00:03:37.750,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6527,00:03:37.784,6.17283950617e-05,0.000462962962963,0.000185185185185,3.08641975309e-05
6528,00:03:37.817,0.0,0.00033950617284,0.00011316872428,0.0
6529,00:03:37.850,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6530,00:03:37.884,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6531,00:03:37.917,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6532,00:03:37.951,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6533,00:03:37.984,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6534,00:03:38.017,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6535,00:03:38.051,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6536,00:03:38.084,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6537,00:03:38.117,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6538,00:03:38.151,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6539,00:03:38.184,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6540,00:03:38.218,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6541,00:03:38.251,0.101975308642,0.0491049382716,0.0625205761317,0.0364814814815
6542,00:03:38.284,0.00200617283951,0.000277777777778,0.00155349794239,0.00237654320988
6543,00:03:38.318,0.00101851851852,0.00033950617284,0.000956790123457,0.00151234567901
6544,00:03:38.351,0.000277777777778,0.000462962962963,0.000432098765432,0.000555555555556
6545,00:03:38.384,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6546,00:03:38.418,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6547,00:03:38.451,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6548,00:03:38.484,0.0204320987654,0.000308641975309,0.00696502057613,0.000154320987654
6549,00:03:38.518,0.000216049382716,0.000524691358025,0.000699588477366,0.00135802469136
6550,00:03:38.551,0.00104938271605,0.000308641975309,0.000586419753086,0.000401234567901
6551,00:03:38.585,0.00101851851852,0.000308641975309,0.0009670781893,0.00157407407407
6552,00:03:38.618,0.00345679012346,0.000956790123457,0.00220164609053,0.00219135802469
6553,00:03:38.651,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6554,00:03:38.685,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6555,00:03:38.718,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6556,00:03:38.751,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6557,00:03:38.785,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6558,00:03:38.818,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6559,00:03:38.851,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6560,00:03:38.885,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6561,00:03:38.918,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6562,00:03:38.952,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6563,00:03:38.985,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6564,00:03:39.018,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6565,00:03:39.052,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6566,00:03:39.085,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6567,00:03:39.118,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6568,00:03:39.152,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6569,00:03:39.185,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6570,00:03:39.219,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6571,00:03:39.252,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6572,00:03:39.285,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6573,00:03:39.319,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6574,00:03:39.352,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6575,00:03:39.385,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6576,00:03:39.419,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6577,00:03:39.452,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6578,00:03:39.485,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6579,00:03:39.519,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6580,00:03:39.552,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6581,00:03:39.586,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6582,00:03:39.619,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6583,00:03:39.652,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6584,00:03:39.686,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6585,00:03:39.719,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6586,00:03:39.752,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6587,00:03:39.786,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6588,00:03:39.819,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6589,00:03:39.852,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6590,00:03:39.886,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6591,00:03:39.919,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6592,00:03:39.953,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6593,00:03:39.986,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6594,00:03:40.019,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6595,00:03:40.053,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6596,00:03:40.086,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6597,00:03:40.119,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6598,00:03:40.153,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6599,00:03:40.186,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6600,00:03:40.220,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6601,00:03:40.253,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6602,00:03:40.286,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6603,00:03:40.320,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6604,00:03:40.353,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6605,00:03:40.386,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6606,00:03:40.420,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6607,00:03:40.453,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6608,00:03:40.486,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6609,00:03:40.520,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6610,00:03:40.553,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6611,00:03:40.587,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6612,00:03:40.620,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6613,00:03:40.653,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6614,00:03:40.687,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6615,00:03:40.720,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6616,00:03:40.753,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6617,00:03:40.787,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6618,00:03:40.820,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6619,00:03:40.853,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6620,00:03:40.887,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6621,00:03:40.920,0.0422530864198,0.00037037037037,0.0145679012346,0.00108024691358
6622,00:03:40.954,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6623,00:03:40.987,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6624,00:03:41.020,6.17283950617e-05,0.00037037037037,0.000154320987654,3.08641975309e-05
6625,00:03:41.054,0.00962962962963,0.00037037037037,0.00336419753086,9.25925925926e-05
6626,00:03:41.087,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6627,00:03:41.120,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6628,00:03:41.154,0.000524691358025,0.00033950617284,0.000308641975309,6.17283950617e-05
6629,00:03:41.187,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6630,00:03:41.221,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6631,00:03:41.254,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6632,00:03:41.287,0.048950617284,0.00037037037037,0.0167592592593,0.000956790123457
6633,00:03:41.321,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6634,00:03:41.354,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6635,00:03:41.387,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6636,00:03:41.421,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6637,00:03:41.454,0.00283950617284,0.000401234567901,0.00118312757202,0.000308641975309
6638,00:03:41.487,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6639,00:03:41.521,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6640,00:03:41.554,0.0225925925926,0.00037037037037,0.00777777777778,0.00037037037037
6641,00:03:41.588,0.0455555555556,0.00135802469136,0.0169958847737,0.00407407407407
6642,00:03:41.621,0.0113580246914,0.000555555555556,0.00508230452675,0.00333333333333
6643,00:03:41.654,1.74740740741,0.313765432099,1.03730452675,1.05074074074
6644,00:03:41.688,0.0665432098765,0.00157407407407,0.0251234567901,0.00725308641975
6645,00:03:41.721,6.17283950617e-05,0.00104938271605,0.000380658436214,3.08641975309e-05
6646,00:03:41.754,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6647,00:03:41.788,0.0,0.00033950617284,0.00011316872428,0.0
6648,00:03:41.821,0.0463580246914,0.000308641975309,0.0157304526749,0.000524691358025
6649,00:03:41.854,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6650,00:03:41.888,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6651,00:03:41.921,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6652,00:03:41.955,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6653,00:03:41.988,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6654,00:03:42.021,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6655,00:03:42.055,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6656,00:03:42.088,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6657,00:03:42.121,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6658,00:03:42.155,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6659,00:03:42.188,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6660,00:03:42.222,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6661,00:03:42.255,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6662,00:03:42.288,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6663,00:03:42.322,0.0,9.25925925926e-05,3.08641975309e-05,0.0
6664,00:03:42.355,6.17283950617e-05,0.000308641975309,0.000133744855967,3.08641975309e-05
6665,00:03:42.388,6.17283950617e-05,0.000216049382716,0.000102880658436,3.08641975309e-05
6666,00:03:42.422,6.17283950617e-05,0.000216049382716,0.000102880658436,3.08641975309e-05
6667,00:03:42.455,6.79935185185,0.657777777778,2.61650205761,0.39237654321
6668,00:03:42.488,0.00623456790123,0.00462962962963,0.00375514403292,0.000401234567901
6669,00:03:42.522,0.00212962962963,0.00033950617284,0.0009670781893,0.000432098765432
6670,00:03:42.555,0.0012037037037,0.000586419753086,0.000699588477366,0.000308641975309
6671,00:03:42.589,0.0628395061728,0.00240740740741,0.022037037037,0.000864197530864
6672,00:03:42.622,0.0,0.000956790123457,0.000318930041152,0.0
6673,00:03:42.655,0.0,0.000833333333333,0.000277777777778,0.0
6674,00:03:42.689,0.0,0.000154320987654,5.14403292181e-05,0.0
6675,00:03:42.722,0.0,0.000154320987654,5.14403292181e-05,0.0
6676,00:03:42.755,0.0,0.00114197530864,0.000380658436214,0.0
6677,00:03:42.789,0.0,0.000771604938272,0.000257201646091,0.0
6678,00:03:42.822,0.0,0.000308641975309,0.000102880658436,0.0
6679,00:03:42.855,0.0,0.00037037037037,0.000123456790123,0.0
6680,00:03:42.889,0.0,0.000679012345679,0.00022633744856,0.0
6681,00:03:42.922,0.0,0.000679012345679,0.00022633744856,0.0
6682,00:03:42.956,0.0,0.000277777777778,9.25925925926e-05,0.0
6683,00:03:42.989,0.0,0.000277777777778,9.25925925926e-05,0.0
6684,00:03:43.022,0.0,0.00070987654321,0.000236625514403,0.0
6685,00:03:43.056,0.0,0.000740740740741,0.000246913580247,0.0
6686,00:03:43.089,0.0,0.000123456790123,4.11522633745e-05,0.0
6687,00:03:43.122,0.0,0.000123456790123,4.11522633745e-05,0.0
6688,00:03:43.156,0.0,0.000648148148148,0.000216049382716,0.0
6689,00:03:43.189,0.0,0.00070987654321,0.000236625514403,0.0
6690,00:03:43.223,0.0,0.000246913580247,8.2304526749e-05,0.0
6691,00:03:43.256,0.0,0.000246913580247,8.2304526749e-05,0.0
6692,00:03:43.289,0.0,0.000679012345679,0.00022633744856,0.0
6693,00:03:43.323,0.0,0.000679012345679,0.00022633744856,0.0
6694,00:03:43.356,0.0,0.000123456790123,4.11522633745e-05,0.0
6695,00:03:43.389,0.0,0.000123456790123,4.11522633745e-05,0.0
6696,00:03:43.423,0.0,0.000679012345679,0.00022633744856,0.0
6697,00:03:43.456,0.0,0.000740740740741,0.000246913580247,0.0
6698,00:03:43.489,0.0,0.000401234567901,0.000133744855967,0.0
6699,00:03:43.523,0.0,0.000401234567901,0.000133744855967,0.0
6700,00:03:43.556,0.0,0.000833333333333,0.000277777777778,0.0
6701,00:03:43.590,0.0,0.000802469135802,0.000267489711934,0.0
6702,00:03:43.623,0.0,0.000123456790123,4.11522633745e-05,0.0
6703,00:03:43.656,0.0,0.000123456790123,4.11522633745e-05,0.0
6704,00:03:43.690,0.0,0.000802469135802,0.000267489711934,0.0
6705,00:03:43.723,0.0977469135802,0.0258333333333,0.0622530864198,0.0631790123457
6706,00:03:43.756,0.000123456790123,0.000308641975309,0.000236625514403,0.000277777777778
6707,00:03:43.790,0.00157407407407,0.000432098765432,0.00110082304527,0.0012962962963
6708,00:03:43.823,0.000401234567901,0.000895061728395,0.000514403292181,0.000246913580247
6709,00:03:43.856,0.0,0.000771604938272,0.000267489711934,3.08641975309e-05
6710,00:03:43.890,0.000308641975309,0.000123456790123,0.000154320987654,3.08641975309e-05
6711,00:03:43.923,0.0,0.000123456790123,4.11522633745e-05,0.0
6712,00:03:43.957,0.000123456790123,0.000771604938272,0.000318930041152,6.17283950617e-05
6713,00:03:43.990,0.000123456790123,0.000771604938272,0.000329218106996,9.25925925926e-05
6714,00:03:44.023,0.0,0.000123456790123,4.11522633745e-05,0.0
6715,00:03:44.057,0.0,0.000123456790123,4.11522633745e-05,0.0
6716,00:03:44.090,0.0,0.000771604938272,0.000257201646091,0.0
6717,00:03:44.123,0.0,0.000771604938272,0.000257201646091,0.0
6718,00:03:44.157,0.0,0.000123456790123,4.11522633745e-05,0.0
6719,00:03:44.190,0.0,0.000123456790123,4.11522633745e-05,0.0
6720,00:03:44.224,0.0,0.000771604938272,0.000257201646091,0.0
6721,00:03:44.257,0.0,0.000771604938272,0.000257201646091,0.0
6722,00:03:44.290,0.0,0.000123456790123,4.11522633745e-05,0.0
6723,00:03:44.324,0.0,0.000123456790123,4.11522633745e-05,0.0
6724,00:03:44.357,0.0,0.000771604938272,0.000257201646091,0.0
6725,00:03:44.390,0.0,0.000771604938272,0.000257201646091,0.0
6726,00:03:44.424,0.0,0.000123456790123,4.11522633745e-05,0.0
6727,00:03:44.457,0.0,0.000123456790123,4.11522633745e-05,0.0
6728,00:03:44.490,0.0,0.000771604938272,0.000257201646091,0.0
6729,00:03:44.524,0.0,0.000771604938272,0.000257201646091,0.0
6730,00:03:44.557,0.0,0.000123456790123,4.11522633745e-05,0.0
6731,00:03:44.591,0.0,0.000123456790123,4.11522633745e-05,0.0
6732,00:03:44.624,0.0,0.000771604938272,0.000257201646091,0.0
6733,00:03:44.657,0.00401234567901,0.000895061728395,0.00165637860082,6.17283950617e-05
6734,00:03:44.691,0.00151234567901,0.000277777777778,0.00100823045267,0.00123456790123
6735,00:03:44.724,0.00481481481481,0.00033950617284,0.00196502057613,0.000740740740741
6736,00:03:44.757,0.167222222222,0.0476234567901,0.105164609053,0.100648148148
6737,00:03:44.791,0.0,0.000771604938272,0.000277777777778,6.17283950617e-05
6738,00:03:44.824,0.0,0.000123456790123,4.11522633745e-05,0.0
6739,00:03:44.857,0.0,0.000123456790123,4.11522633745e-05,0.0
6740,00:03:44.891,0.0,0.000771604938272,0.000277777777778,6.17283950617e-05
6741,00:03:44.924,0.0248148148148,0.0232716049383,0.0203189300412,0.0128703703704
6742,00:03:44.958,0.0708641975309,0.0243209876543,0.0502572016461,0.0555864197531
6743,00:03:44.991,0.045987654321,0.0324074074074,0.0376440329218,0.034537037037
6744,00:03:45.024,0.219660493827,0.040524691358,0.11975308642,0.0990740740741
6745,00:03:45.058,0.0201851851852,0.0171296296296,0.0189609053498,0.0195679012346
6746,00:03:45.091,0.0897530864198,0.0273148148148,0.0546502057613,0.0468827160494
6747,00:03:45.124,0.0917592592593,0.0310185185185,0.0581790123457,0.0517592592593
6748,00:03:45.158,0.072962962963,0.0350925925926,0.0516049382716,0.0467592592593
6749,00:03:45.191,0.0754938271605,0.0255555555556,0.0435905349794,0.0297222222222
6750,00:03:45.225,0.0548456790123,0.0141666666667,0.0294341563786,0.0192901234568
6751,00:03:45.258,0.0493209876543,0.0182407407407,0.0296810699588,0.0214814814815
6752,00:03:45.291,0.126296296296,0.0209259259259,0.0591666666667,0.0302777777778
6753,00:03:45.325,0.0882098765432,0.0398765432099,0.0673353909465,0.0739197530864
6754,00:03:45.358,0.134043209877,0.0454320987654,0.0853703703704,0.0766358024691
6755,00:03:45.391,0.409320987654,0.0612037037037,0.187397119342,0.0916666666667
6756,00:03:45.425,0.0234567901235,0.00182098765432,0.00867283950617,0.000740740740741
6757,00:03:45.458,0.133827160494,0.0562345679012,0.0950823045267,0.0951851851852
6758,00:03:45.491,0.0,0.0,1.02880658436e-05,3.08641975309e-05
6759,00:03:45.525,0.0,0.000524691358025,0.000174897119342,0.0
6760,00:03:45.558,0.00595679012346,0.000617283950617,0.0022633744856,0.000216049382716
6761,00:03:45.592,0.0129938271605,0.0175308641975,0.0169547325103,0.0203395061728
6762,00:03:45.625,0.0016049382716,0.000462962962963,0.000761316872428,0.000216049382716
6763,00:03:45.658,0.0107407407407,0.0151234567901,0.0143827160494,0.0172839506173
6764,00:03:45.692,0.0334567901235,0.0140740740741,0.0206893004115,0.014537037037
6765,00:03:45.725,0.018549382716,0.0305864197531,0.0252880658436,0.0267283950617
6766,00:03:45.758,0.0360802469136,0.0443827160494,0.0398971193416,0.0392283950617
6767,00:03:45.792,0.0343209876543,0.0207716049383,0.0249382716049,0.0197222222222
6768,00:03:45.825,0.0566358024691,0.020462962963,0.0350308641975,0.0279938271605
6769,00:03:45.858,0.0,0.000679012345679,0.00022633744856,0.0
6770,00:03:45.892,0.0504938271605,0.0261111111111,0.0327572016461,0.0216666666667
6771,00:03:45.925,0.00138888888889,9.25925925926e-05,0.000534979423868,0.000123456790123
6772,00:03:45.959,0.0264814814815,0.0139197530864,0.0177880658436,0.012962962963
6773,00:03:45.992,0.000154320987654,0.00033950617284,0.000174897119342,3.08641975309e-05
6774,00:03:46.025,0.0,0.000648148148148,0.000216049382716,0.0
6775,00:03:46.059,0.0,0.0,0.0,0.0
6776,00:03:46.092,0.0,0.0,0.0,0.0
6777,00:03:46.125,0.0,0.000154320987654,5.14403292181e-05,0.0
6778,00:03:46.159,0.0,0.000154320987654,5.14403292181e-05,0.0
6779,00:03:46.192,0.0,0.0,0.0,0.0
6780,00:03:46.226,0.0,0.0,0.0,0.0
6781,00:03:46.259,0.0,0.000154320987654,5.14403292181e-05,0.0
6782,00:03:46.292,0.00462962962963,0.000246913580247,0.00163580246914,3.08641975309e-05
6783,00:03:46.326,0.034475308642,0.0111728395062,0.0224485596708,0.0216975308642
6784,00:03:46.359,0.0,3.08641975309e-05,2.05761316872e-05,3.08641975309e-05
6785,00:03:46.392,0.0,0.000246913580247,8.2304526749e-05,0.0
6786,00:03:46.426,0.0041049382716,0.00123456790123,0.00237654320988,0.00179012345679
6787,00:03:46.459,0.00481481481481,0.00104938271605,0.00256172839506,0.00182098765432
6788,00:03:46.492,0.0259567901235,0.0171296296296,0.0194547325103,0.0152777777778
6789,00:03:46.526,0.00638888888889,0.000246913580247,0.00230452674897,0.000277777777778
6790,00:03:46.559,0.00484567901235,0.000617283950617,0.00190329218107,0.000246913580247
6791,00:03:46.593,0.00632716049383,0.00037037037037,0.00230452674897,0.000216049382716
6792,00:03:46.626,0.000617283950617,0.000216049382716,0.000318930041152,0.000123456790123
6793,00:03:46.659,0.0538271604938,0.0349074074074,0.0470987654321,0.0525617283951
6794,00:03:46.693,0.0938888888889,0.0416358024691,0.0606790123457,0.046512345679
6795,00:03:46.726,0.111018518519,0.0409567901235,0.0797427983539,0.0872530864198
6796,00:03:46.759,0.0461111111111,0.028950617284,0.0333333333333,0.0249382716049
6797,00:03:46.793,0.0601234567901,0.0156172839506,0.0361008230453,0.0325617283951
6798,00:03:46.826,0.0425925925926,0.0261728395062,0.0279732510288,0.0151543209877
